,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
164,21600001,204001,1610612752,6,2016102505,5464,18,missed,2,680,1477440000000.0,0,26.86,0.88,201567,4391,17.72,3,0,1,0,-1
165,21600001,204001,1610612752,11,2016102505,5464,18,made,3,680,1477440000000.0,1,24.77,1.6,202681,4840,13.71,3,1,1,3,-1
166,21600001,2544,1610612739,11,2016102505,3704,5,missed,2,540,1477440000000.0,11,7.77,10.27,202498,4966,2.34,2,0,1,0,-1
167,21600001,203895,1610612739,4,2016102505,5370,5,missed,4,510,1477450000000.0,8,18.01,7.58,1626195,5495,5.73,2,0,1,0,-1
168,21600001,202681,1610612739,22,2016102505,4840,5,made,3,430,1477440000000.0,6,0.69,6.7,204001,5464,2.72,2,1,1,2,-1
169,21600001,2756,1610612752,1,2016102505,3844,18,missed,4,400,1477450000000.0,0,25.0,0.92,202732,4935,3.83,3,0,1,0,-1
170,21600001,201943,1610612752,2,2016102505,4615,18,missed,1,330,1477440000000.0,9,24.1,7.05,202697,4898,6.08,3,0,1,0,-1
171,21600001,202697,1610612739,3,2016102505,4898,5,made,2,290,1477440000000.0,8,16.2,7.16,201565,4387,5.39,2,1,1,2,-1
172,21600001,2365,1610612739,1,2016102505,3598,5,made,4,210,1477450000000.0,1,16.26,11.06,203124,5083,4.18,2,1,1,2,-1
173,21600001,1627758,1610612752,3,2016102505,5704,18,made,4,140,1477450000000.0,1,26.5,1.79,203895,5370,8.15,3,1,1,3,-1
174,21600001,202498,1610612752,2,2016102505,4966,18,missed,1,110,1477440000000.0,1,11.9,2.09,202697,4898,1.89,2,0,1,0,-1
175,21600001,2399,1610612739,2,2016102505,3601,5,made,3,70,1477440000000.0,0,4.03,0.56,1627851,5694,3.95,2,1,1,2,-1
176,21600001,201567,1610612739,8,2016102505,4391,5,made,1,50,1477440000000.0,0,22.86,0.89,1626195,5495,6.63,3,1,1,3,551768
177,21600001,2546,1610612752,10,2016102505,3706,18,missed,2,50,1477440000000.0,0,24.84,0.89,203895,5370,3.49,3,0,1,0,551768
178,21600001,201943,1610612752,3,2016102505,4615,18,missed,1,20,1477440000000.0,1,39.73,1.39,2544,3704,7.29,3,0,1,0,-1
179,21600001,204001,1610612752,7,2016102505,5464,18,missed,2,20,1477440000000.0,0,11.37,0.53,2210,3523,2.1,2,0,1,0,-1
180,21600001,201943,1610612752,4,2016102505,4615,18,missed,3,10,1477440000000.0,7,26.85,5.3,2399,3601,4.04,3,0,1,0,-1
